Model,Dataset,Scene,filename,Metric,standard_value,Masked_Value,Difference
radegs,mp360,kitchen,radegs_kitchen_DSCF0920.png,LPIPS,0.07544167339801788,0.05270287021994591,-0.022738803178071976
radegs,mp360,kitchen,radegs_kitchen_DSCF0928.png,LPIPS,0.1955348551273346,0.23894372582435608,0.043408870697021484
radegs,tnt,Meetingroom,radegs_Meetingroom_000001.png,PSNR,23.998849868774414,17.537269592285156,6.461580276489258
radegs,tnt,Meetingroom,radegs_Meetingroom_000009.png,PSNR,26.076644897460938,17.452749252319336,8.623895645141602
radegs,tnt,Meetingroom,radegs_Meetingroom_000017.png,PSNR,27.189105987548828,19.94796371459961,7.241142272949219
radegs,tnt,Meetingroom,radegs_Meetingroom_000025.png,PSNR,25.38541030883789,16.6085147857666,8.776895523071289
radegs,tnt,Meetingroom,radegs_Meetingroom_000033.png,PSNR,26.054285049438477,18.371898651123047,7.68238639831543
radegs,tnt,Meetingroom,radegs_Meetingroom_000041.png,PSNR,27.354671478271484,20.090600967407227,7.264070510864258
radegs,tnt,Meetingroom,radegs_Meetingroom_000049.png,PSNR,29.921077728271484,21.084596633911133,8.836481094360352
radegs,tnt,Meetingroom,radegs_Meetingroom_000057.png,PSNR,27.172229766845703,19.833276748657227,7.338953018188477
radegs,tnt,Meetingroom,radegs_Meetingroom_000065.png,PSNR,26.460905075073242,18.781211853027344,7.679693222045898
radegs,tnt,Meetingroom,radegs_Meetingroom_000073.png,PSNR,24.456218719482422,19.753454208374023,4.702764511108398
radegs,tnt,Meetingroom,radegs_Meetingroom_000081.png,PSNR,28.31325912475586,21.37994384765625,6.933315277099609
radegs,tnt,Meetingroom,radegs_Meetingroom_000089.png,PSNR,21.159168243408203,16.676834106445312,4.482334136962891
radegs,tnt,Meetingroom,radegs_Meetingroom_000097.png,PSNR,18.966320037841797,15.795870780944824,3.1704492568969727
radegs,tnt,Meetingroom,radegs_Meetingroom_000105.png,PSNR,25.641681671142578,18.510108947753906,7.131572723388672
radegs,tnt,Meetingroom,radegs_Meetingroom_000113.png,PSNR,24.44820213317871,18.204471588134766,6.243730545043945
radegs,tnt,Meetingroom,radegs_Meetingroom_000121.png,PSNR,26.474990844726562,19.363393783569336,7.111597061157227
radegs,tnt,Meetingroom,radegs_Meetingroom_000129.png,PSNR,27.274797439575195,19.708145141601562,7.566652297973633
radegs,tnt,Meetingroom,radegs_Meetingroom_000137.png,PSNR,26.61202621459961,19.81163787841797,6.800388336181641
radegs,tnt,Meetingroom,radegs_Meetingroom_000145.png,PSNR,27.829967498779297,20.19487762451172,7.635089874267578
radegs,tnt,Meetingroom,radegs_Meetingroom_000153.png,PSNR,28.52482032775879,19.853504180908203,8.671316146850586
radegs,tnt,Meetingroom,radegs_Meetingroom_000161.png,PSNR,26.869916915893555,20.92504119873047,5.944875717163086
radegs,tnt,Meetingroom,radegs_Meetingroom_000169.png,PSNR,24.47669792175293,17.824098587036133,6.652599334716797
radegs,tnt,Meetingroom,radegs_Meetingroom_000177.png,PSNR,26.744537353515625,19.97854232788086,6.765995025634766
radegs,tnt,Meetingroom,radegs_Meetingroom_000185.png,PSNR,23.089506149291992,18.025028228759766,5.064477920532227
radegs,tnt,Meetingroom,radegs_Meetingroom_000193.png,PSNR,18.953994750976562,15.968350410461426,2.9856443405151367
radegs,tnt,Meetingroom,radegs_Meetingroom_000201.png,PSNR,21.826095581054688,15.801694869995117,6.02440071105957
radegs,tnt,Meetingroom,radegs_Meetingroom_000209.png,PSNR,23.55908203125,17.56180191040039,5.997280120849609
radegs,tnt,Meetingroom,radegs_Meetingroom_000217.png,PSNR,23.013336181640625,19.745220184326172,3.268115997314453
radegs,tnt,Meetingroom,radegs_Meetingroom_000225.png,PSNR,24.996646881103516,20.35768699645996,4.638959884643555
radegs,tnt,Meetingroom,radegs_Meetingroom_000233.png,PSNR,18.906614303588867,14.816851615905762,4.0897626876831055
radegs,tnt,Meetingroom,radegs_Meetingroom_000241.png,PSNR,28.13763427734375,20.705638885498047,7.431995391845703
radegs,tnt,Meetingroom,radegs_Meetingroom_000249.png,PSNR,25.40838050842285,19.53436279296875,5.874017715454102
radegs,tnt,Meetingroom,radegs_Meetingroom_000257.png,PSNR,29.352325439453125,22.287670135498047,7.064655303955078
radegs,tnt,Meetingroom,radegs_Meetingroom_000265.png,PSNR,22.97030258178711,17.096113204956055,5.874189376831055
radegs,tnt,Meetingroom,radegs_Meetingroom_000273.png,PSNR,25.113239288330078,18.207813262939453,6.905426025390625
radegs,tnt,Meetingroom,radegs_Meetingroom_000281.png,PSNR,25.319368362426758,18.937599182128906,6.381769180297852
radegs,tnt,Meetingroom,radegs_Meetingroom_000289.png,PSNR,28.468990325927734,22.924545288085938,5.544445037841797
radegs,tnt,Meetingroom,radegs_Meetingroom_000297.png,PSNR,30.786725997924805,24.452302932739258,6.334423065185547
radegs,tnt,Meetingroom,radegs_Meetingroom_000305.png,PSNR,26.88013458251953,18.528335571289062,8.351799011230469
radegs,tnt,Meetingroom,radegs_Meetingroom_000313.png,PSNR,22.05987548828125,15.67285442352295,6.387021064758301
radegs,tnt,Meetingroom,radegs_Meetingroom_000321.png,PSNR,21.398422241210938,13.849931716918945,7.548490524291992
radegs,tnt,Meetingroom,radegs_Meetingroom_000329.png,PSNR,28.861513137817383,21.717966079711914,7.143547058105469
radegs,tnt,Meetingroom,radegs_Meetingroom_000337.png,PSNR,25.498939514160156,18.667612075805664,6.831327438354492
radegs,tnt,Meetingroom,radegs_Meetingroom_000345.png,PSNR,24.218555450439453,16.979835510253906,7.238719940185547
radegs,tnt,Meetingroom,radegs_Meetingroom_000353.png,PSNR,24.797523498535156,18.605022430419922,6.192501068115234
radegs,tnt,Meetingroom,radegs_Meetingroom_000361.png,PSNR,23.011600494384766,17.49477767944336,5.516822814941406
radegs,tnt,Meetingroom,radegs_Meetingroom_000369.png,PSNR,20.95079803466797,18.750091552734375,2.2007064819335938
radegs,tnt,Meetingroom,radegs_Meetingroom_000001.png,SSIM,0.8576228022575378,0.7551941871643066,0.1024286150932312
radegs,tnt,Meetingroom,radegs_Meetingroom_000009.png,SSIM,0.8702617883682251,0.688185453414917,0.1820763349533081
radegs,tnt,Meetingroom,radegs_Meetingroom_000017.png,SSIM,0.8939340114593506,0.776853084564209,0.1170809268951416
radegs,tnt,Meetingroom,radegs_Meetingroom_000025.png,SSIM,0.8940667510032654,0.6855589151382446,0.20850783586502075
radegs,tnt,Meetingroom,radegs_Meetingroom_000033.png,SSIM,0.8814152479171753,0.7046498656272888,0.17676538228988647
radegs,tnt,Meetingroom,radegs_Meetingroom_000041.png,SSIM,0.9121799468994141,0.7692165970802307,0.14296334981918335
radegs,tnt,Meetingroom,radegs_Meetingroom_000049.png,SSIM,0.9352940917015076,0.8262795209884644,0.10901457071304321
radegs,tnt,Meetingroom,radegs_Meetingroom_000057.png,SSIM,0.9093854427337646,0.7339270710945129,0.1754583716392517
radegs,tnt,Meetingroom,radegs_Meetingroom_000065.png,SSIM,0.8629666566848755,0.6841042041778564,0.17886245250701904
radegs,tnt,Meetingroom,radegs_Meetingroom_000073.png,SSIM,0.8298442363739014,0.6293733716011047,0.20047086477279663
radegs,tnt,Meetingroom,radegs_Meetingroom_000081.png,SSIM,0.9181116819381714,0.8255323767662048,0.09257930517196655
radegs,tnt,Meetingroom,radegs_Meetingroom_000089.png,SSIM,0.8367372155189514,0.586540699005127,0.25019651651382446
radegs,tnt,Meetingroom,radegs_Meetingroom_000097.png,SSIM,0.7753472328186035,0.6183323264122009,0.1570149064064026
radegs,tnt,Meetingroom,radegs_Meetingroom_000105.png,SSIM,0.8710036277770996,0.6981495022773743,0.17285412549972534
radegs,tnt,Meetingroom,radegs_Meetingroom_000113.png,SSIM,0.8755142092704773,0.6878235936164856,0.1876906156539917
radegs,tnt,Meetingroom,radegs_Meetingroom_000121.png,SSIM,0.8867912888526917,0.702838659286499,0.18395262956619263
radegs,tnt,Meetingroom,radegs_Meetingroom_000129.png,SSIM,0.8922244310379028,0.7336038947105408,0.15862053632736206
radegs,tnt,Meetingroom,radegs_Meetingroom_000137.png,SSIM,0.8849474787712097,0.7647542953491211,0.12019318342208862
radegs,tnt,Meetingroom,radegs_Meetingroom_000145.png,SSIM,0.8837001919746399,0.7463259696960449,0.13737422227859497
radegs,tnt,Meetingroom,radegs_Meetingroom_000153.png,SSIM,0.8944689631462097,0.8063408136367798,0.08812814950942993
radegs,tnt,Meetingroom,radegs_Meetingroom_000161.png,SSIM,0.8777530193328857,0.7863405346870422,0.0914124846458435
radegs,tnt,Meetingroom,radegs_Meetingroom_000169.png,SSIM,0.8501168489456177,0.7032955288887024,0.14682132005691528
radegs,tnt,Meetingroom,radegs_Meetingroom_000177.png,SSIM,0.8999683260917664,0.7654052972793579,0.13456302881240845
radegs,tnt,Meetingroom,radegs_Meetingroom_000185.png,SSIM,0.8446270823478699,0.6617503762245178,0.18287670612335205
radegs,tnt,Meetingroom,radegs_Meetingroom_000193.png,SSIM,0.8009479641914368,0.6135192513465881,0.18742871284484863
radegs,tnt,Meetingroom,radegs_Meetingroom_000201.png,SSIM,0.8545923233032227,0.6121142506599426,0.24247807264328003
radegs,tnt,Meetingroom,radegs_Meetingroom_000209.png,SSIM,0.8716215491294861,0.6798785924911499,0.19174295663833618
radegs,tnt,Meetingroom,radegs_Meetingroom_000217.png,SSIM,0.8398764133453369,0.7532830238342285,0.0865933895111084
radegs,tnt,Meetingroom,radegs_Meetingroom_000225.png,SSIM,0.8328601121902466,0.7385900616645813,0.09427005052566528
radegs,tnt,Meetingroom,radegs_Meetingroom_000233.png,SSIM,0.8098121881484985,0.5660672783851624,0.24374490976333618
radegs,tnt,Meetingroom,radegs_Meetingroom_000241.png,SSIM,0.9079943299293518,0.7888478636741638,0.11914646625518799
radegs,tnt,Meetingroom,radegs_Meetingroom_000249.png,SSIM,0.9000238180160522,0.7822670340538025,0.11775678396224976
radegs,tnt,Meetingroom,radegs_Meetingroom_000257.png,SSIM,0.9200714826583862,0.7985360622406006,0.12153542041778564
radegs,tnt,Meetingroom,radegs_Meetingroom_000265.png,SSIM,0.8745848536491394,0.6792505979537964,0.19533425569534302
radegs,tnt,Meetingroom,radegs_Meetingroom_000273.png,SSIM,0.8869505524635315,0.6881767511367798,0.1987738013267517
radegs,tnt,Meetingroom,radegs_Meetingroom_000281.png,SSIM,0.8958407640457153,0.7303087711334229,0.16553199291229248
radegs,tnt,Meetingroom,radegs_Meetingroom_000289.png,SSIM,0.9362596869468689,0.8784884810447693,0.05777120590209961
radegs,tnt,Meetingroom,radegs_Meetingroom_000297.png,SSIM,0.9470574855804443,0.8904882669448853,0.05656921863555908
radegs,tnt,Meetingroom,radegs_Meetingroom_000305.png,SSIM,0.9094198942184448,0.7404162883758545,0.16900360584259033
radegs,tnt,Meetingroom,radegs_Meetingroom_000313.png,SSIM,0.8006187677383423,0.5966973900794983,0.203921377658844
radegs,tnt,Meetingroom,radegs_Meetingroom_000321.png,SSIM,0.8389236330986023,0.6550032496452332,0.18392038345336914
radegs,tnt,Meetingroom,radegs_Meetingroom_000329.png,SSIM,0.9300241470336914,0.8218498229980469,0.10817432403564453
radegs,tnt,Meetingroom,radegs_Meetingroom_000337.png,SSIM,0.8912942409515381,0.7040794491767883,0.18721479177474976
radegs,tnt,Meetingroom,radegs_Meetingroom_000345.png,SSIM,0.8759753704071045,0.6593213677406311,0.2166540026664734
radegs,tnt,Meetingroom,radegs_Meetingroom_000353.png,SSIM,0.8765042424201965,0.7330469489097595,0.143457293510437
radegs,tnt,Meetingroom,radegs_Meetingroom_000361.png,SSIM,0.8460137248039246,0.650338888168335,0.1956748366355896
radegs,tnt,Meetingroom,radegs_Meetingroom_000369.png,SSIM,0.8131968379020691,0.6237510442733765,0.18944579362869263
radegs,tnt,Meetingroom,radegs_Meetingroom_000001.png,LPIPS,0.18876314163208008,0.18757878243923187,-0.0011843591928482056
radegs,tnt,Meetingroom,radegs_Meetingroom_000009.png,LPIPS,0.24028617143630981,0.21215949952602386,-0.02812667191028595
radegs,tnt,Meetingroom,radegs_Meetingroom_000017.png,LPIPS,0.2458575963973999,0.16007691621780396,-0.08578068017959595
radegs,tnt,Meetingroom,radegs_Meetingroom_000025.png,LPIPS,0.24522019922733307,0.2801992893218994,0.034979090094566345
radegs,tnt,Meetingroom,radegs_Meetingroom_000033.png,LPIPS,0.2246873676776886,0.22082756459712982,-0.003859803080558777
radegs,tnt,Meetingroom,radegs_Meetingroom_000041.png,LPIPS,0.23676879703998566,0.1722104698419571,-0.06455832719802856
radegs,tnt,Meetingroom,radegs_Meetingroom_000049.png,LPIPS,0.22305306792259216,0.13607890903949738,-0.08697415888309479
radegs,tnt,Meetingroom,radegs_Meetingroom_000057.png,LPIPS,0.2121163308620453,0.21117961406707764,-0.0009367167949676514
radegs,tnt,Meetingroom,radegs_Meetingroom_000065.png,LPIPS,0.23926901817321777,0.22150123119354248,-0.017767786979675293
radegs,tnt,Meetingroom,radegs_Meetingroom_000073.png,LPIPS,0.23546430468559265,0.3565642833709717,0.12109997868537903
radegs,tnt,Meetingroom,radegs_Meetingroom_000081.png,LPIPS,0.19548091292381287,0.14806035161018372,-0.04742056131362915
radegs,tnt,Meetingroom,radegs_Meetingroom_000089.png,LPIPS,0.2564944326877594,0.3147992789745331,0.05830484628677368
radegs,tnt,Meetingroom,radegs_Meetingroom_000097.png,LPIPS,0.282473623752594,0.2775430679321289,-0.004930555820465088
radegs,tnt,Meetingroom,radegs_Meetingroom_000105.png,LPIPS,0.24789753556251526,0.2128157615661621,-0.03508177399635315
radegs,tnt,Meetingroom,radegs_Meetingroom_000113.png,LPIPS,0.23964567482471466,0.24230709671974182,0.0026614218950271606
radegs,tnt,Meetingroom,radegs_Meetingroom_000121.png,LPIPS,0.2415444701910019,0.22700852155685425,-0.014535948634147644
radegs,tnt,Meetingroom,radegs_Meetingroom_000129.png,LPIPS,0.2015884518623352,0.17641226947307587,-0.02517618238925934
radegs,tnt,Meetingroom,radegs_Meetingroom_000137.png,LPIPS,0.20580503344535828,0.16376140713691711,-0.04204362630844116
radegs,tnt,Meetingroom,radegs_Meetingroom_000145.png,LPIPS,0.23234277963638306,0.177170529961586,-0.05517224967479706
radegs,tnt,Meetingroom,radegs_Meetingroom_000153.png,LPIPS,0.2587226629257202,0.15088948607444763,-0.10783317685127258
radegs,tnt,Meetingroom,radegs_Meetingroom_000161.png,LPIPS,0.24107927083969116,0.15298649668693542,-0.08809277415275574
radegs,tnt,Meetingroom,radegs_Meetingroom_000169.png,LPIPS,0.2333073765039444,0.22674666345119476,-0.006560713052749634
radegs,tnt,Meetingroom,radegs_Meetingroom_000177.png,LPIPS,0.2583984434604645,0.18317332863807678,-0.0752251148223877
radegs,tnt,Meetingroom,radegs_Meetingroom_000185.png,LPIPS,0.26253077387809753,0.2692899703979492,0.006759196519851685
radegs,tnt,Meetingroom,radegs_Meetingroom_000193.png,LPIPS,0.2739740014076233,0.34514516592025757,0.07117116451263428
radegs,tnt,Meetingroom,radegs_Meetingroom_000201.png,LPIPS,0.2626698613166809,0.35674166679382324,0.09407180547714233
radegs,tnt,Meetingroom,radegs_Meetingroom_000209.png,LPIPS,0.22154703736305237,0.2810943126678467,0.05954727530479431
radegs,tnt,Meetingroom,radegs_Meetingroom_000217.png,LPIPS,0.28260648250579834,0.18298014998435974,-0.0996263325214386
radegs,tnt,Meetingroom,radegs_Meetingroom_000225.png,LPIPS,0.3178320825099945,0.17887580394744873,-0.13895627856254578
radegs,tnt,Meetingroom,radegs_Meetingroom_000233.png,LPIPS,0.28157156705856323,0.25400155782699585,-0.027570009231567383
radegs,tnt,Meetingroom,radegs_Meetingroom_000241.png,LPIPS,0.22778967022895813,0.19102594256401062,-0.03676372766494751
radegs,tnt,Meetingroom,radegs_Meetingroom_000249.png,LPIPS,0.2559845745563507,0.21789401769638062,-0.03809055685997009
radegs,tnt,Meetingroom,radegs_Meetingroom_000257.png,LPIPS,0.2546374201774597,0.19644251465797424,-0.058194905519485474
radegs,tnt,Meetingroom,radegs_Meetingroom_000265.png,LPIPS,0.24203281104564667,0.23723694682121277,-0.004795864224433899
radegs,tnt,Meetingroom,radegs_Meetingroom_000273.png,LPIPS,0.2461165189743042,0.23447036743164062,-0.011646151542663574
radegs,tnt,Meetingroom,radegs_Meetingroom_000281.png,LPIPS,0.22754958271980286,0.22059473395347595,-0.006954848766326904
radegs,tnt,Meetingroom,radegs_Meetingroom_000289.png,LPIPS,0.19476750493049622,0.12817752361297607,-0.06658998131752014
radegs,tnt,Meetingroom,radegs_Meetingroom_000297.png,LPIPS,0.21864792704582214,0.13396787643432617,-0.08468005061149597
radegs,tnt,Meetingroom,radegs_Meetingroom_000305.png,LPIPS,0.2273772954940796,0.21730947494506836,-0.01006782054901123
radegs,tnt,Meetingroom,radegs_Meetingroom_000313.png,LPIPS,0.252380907535553,0.27466291189193726,0.022282004356384277
radegs,tnt,Meetingroom,radegs_Meetingroom_000321.png,LPIPS,0.28499752283096313,0.24913865327835083,-0.035858869552612305
radegs,tnt,Meetingroom,radegs_Meetingroom_000329.png,LPIPS,0.20201000571250916,0.14880181849002838,-0.053208187222480774
radegs,tnt,Meetingroom,radegs_Meetingroom_000337.png,LPIPS,0.21512821316719055,0.26690876483917236,0.05178055167198181
radegs,tnt,Meetingroom,radegs_Meetingroom_000345.png,LPIPS,0.21491701900959015,0.2544463574886322,0.03952933847904205
radegs,tnt,Meetingroom,radegs_Meetingroom_000353.png,LPIPS,0.22215785086154938,0.22488760948181152,0.002729758620262146
radegs,tnt,Meetingroom,radegs_Meetingroom_000361.png,LPIPS,0.22914545238018036,0.25831204652786255,0.02916659414768219
radegs,tnt,Meetingroom,radegs_Meetingroom_000369.png,LPIPS,0.2657387852668762,0.38756516575813293,0.12182638049125671
radegs,mp360,room,radegs_room_DSCF4667.png,PSNR,30.171607971191406,26.291563034057617,3.880044937133789
radegs,mp360,room,radegs_room_DSCF4675.png,PSNR,33.04115295410156,28.639293670654297,4.401859283447266
radegs,mp360,room,radegs_room_DSCF4683.png,PSNR,32.25192642211914,29.280473709106445,2.9714527130126953
radegs,mp360,room,radegs_room_DSCF4691.png,PSNR,34.4356575012207,30.087528228759766,4.3481292724609375
radegs,mp360,room,radegs_room_DSCF4699.png,PSNR,31.497344970703125,28.057641983032227,3.4397029876708984
radegs,mp360,room,radegs_room_DSCF4707.png,PSNR,29.863880157470703,25.05159568786621,4.812284469604492
radegs,mp360,room,radegs_room_DSCF4715.png,PSNR,34.263450622558594,30.468416213989258,3.795034408569336
radegs,mp360,room,radegs_room_DSCF4723.png,PSNR,29.630868911743164,28.57797622680664,1.0528926849365234
radegs,mp360,room,radegs_room_DSCF4731.png,PSNR,30.4837646484375,25.989479064941406,4.494285583496094
radegs,mp360,room,radegs_room_DSCF4739.png,PSNR,30.235021591186523,28.98909568786621,1.2459259033203125
radegs,mp360,room,radegs_room_DSCF4747.png,PSNR,34.746559143066406,27.053565979003906,7.6929931640625
radegs,mp360,room,radegs_room_DSCF4755.png,PSNR,33.23204040527344,28.241052627563477,4.990987777709961
radegs,mp360,room,radegs_room_DSCF4763.png,PSNR,32.64577865600586,29.599319458007812,3.046459197998047
radegs,mp360,room,radegs_room_DSCF4771.png,PSNR,31.445758819580078,28.084259033203125,3.361499786376953
radegs,mp360,room,radegs_room_DSCF4779.png,PSNR,26.381858825683594,23.87195587158203,2.5099029541015625
radegs,mp360,room,radegs_room_DSCF4787.png,PSNR,31.864749908447266,27.572086334228516,4.29266357421875
radegs,mp360,room,radegs_room_DSCF4795.png,PSNR,29.920408248901367,28.739091873168945,1.1813163757324219
radegs,mp360,room,radegs_room_DSCF4803.png,PSNR,32.318260192871094,28.57608413696289,3.742176055908203
radegs,mp360,room,radegs_room_DSCF4811.png,PSNR,29.904613494873047,28.785486221313477,1.1191272735595703
radegs,mp360,room,radegs_room_DSCF4819.png,PSNR,28.412952423095703,24.716106414794922,3.6968460083007812
radegs,mp360,room,radegs_room_DSCF4827.png,PSNR,30.714529037475586,26.27688217163086,4.437646865844727
radegs,mp360,room,radegs_room_DSCF4835.png,PSNR,30.2464656829834,24.287059783935547,5.959405899047852
radegs,mp360,room,radegs_room_DSCF4843.png,PSNR,32.98371124267578,28.7158203125,4.267890930175781
radegs,mp360,room,radegs_room_DSCF4851.png,PSNR,27.48724365234375,24.977832794189453,2.509410858154297
radegs,mp360,room,radegs_room_DSCF4859.png,PSNR,29.448270797729492,24.81715965270996,4.631111145019531
radegs,mp360,room,radegs_room_DSCF4867.png,PSNR,30.520708084106445,28.08556365966797,2.4351444244384766
radegs,mp360,room,radegs_room_DSCF4875.png,PSNR,26.628454208374023,22.048847198486328,4.579607009887695
radegs,mp360,room,radegs_room_DSCF4883.png,PSNR,31.32317352294922,25.34743881225586,5.975734710693359
radegs,mp360,room,radegs_room_DSCF4891.png,PSNR,31.404972076416016,25.275882720947266,6.12908935546875
radegs,mp360,room,radegs_room_DSCF4899.png,PSNR,29.944440841674805,25.74920654296875,4.195234298706055
radegs,mp360,room,radegs_room_DSCF4907.png,PSNR,29.64107894897461,25.53470230102539,4.106376647949219
radegs,mp360,room,radegs_room_DSCF4915.png,PSNR,32.46026611328125,27.27450942993164,5.185756683349609
radegs,mp360,room,radegs_room_DSCF4923.png,PSNR,25.702178955078125,24.01662826538086,1.6855506896972656
radegs,mp360,room,radegs_room_DSCF4931.png,PSNR,29.505271911621094,24.09649658203125,5.408775329589844
radegs,mp360,room,radegs_room_DSCF4939.png,PSNR,16.115798950195312,11.303438186645508,4.812360763549805
radegs,mp360,room,radegs_room_DSCF4947.png,PSNR,24.16386604309082,19.887296676635742,4.276569366455078
radegs,mp360,room,radegs_room_DSCF4955.png,PSNR,26.583099365234375,22.870397567749023,3.7127017974853516
radegs,mp360,room,radegs_room_DSCF4963.png,PSNR,30.744964599609375,26.04877471923828,4.696189880371094
radegs,mp360,room,radegs_room_DSCF4971.png,PSNR,28.96843910217285,25.481704711914062,3.486734390258789
radegs,mp360,room,radegs_room_DSCF4667.png,SSIM,0.942249596118927,0.9300786256790161,0.012170970439910889
radegs,mp360,room,radegs_room_DSCF4675.png,SSIM,0.9591425657272339,0.9455573558807373,0.013585209846496582
radegs,mp360,room,radegs_room_DSCF4683.png,SSIM,0.9610045552253723,0.9591105580329895,0.0018939971923828125
radegs,mp360,room,radegs_room_DSCF4691.png,SSIM,0.9615626335144043,0.9654651284217834,-0.0039024949073791504
radegs,mp360,room,radegs_room_DSCF4699.png,SSIM,0.9747345447540283,0.9621874690055847,0.012547075748443604
radegs,mp360,room,radegs_room_DSCF4707.png,SSIM,0.9521195888519287,0.928594708442688,0.023524880409240723
radegs,mp360,room,radegs_room_DSCF4715.png,SSIM,0.9634863138198853,0.9515818357467651,0.011904478073120117
radegs,mp360,room,radegs_room_DSCF4723.png,SSIM,0.9694778919219971,0.965502142906189,0.0039757490158081055
radegs,mp360,room,radegs_room_DSCF4731.png,SSIM,0.95353764295578,0.9443709254264832,0.009166717529296875
radegs,mp360,room,radegs_room_DSCF4739.png,SSIM,0.9727473855018616,0.9698401093482971,0.002907276153564453
radegs,mp360,room,radegs_room_DSCF4747.png,SSIM,0.967727541923523,0.9637429714202881,0.003984570503234863
radegs,mp360,room,radegs_room_DSCF4755.png,SSIM,0.9687246680259705,0.9667622447013855,0.001962423324584961
radegs,mp360,room,radegs_room_DSCF4763.png,SSIM,0.9699376225471497,0.9699934124946594,-5.5789947509765625e-05
radegs,mp360,room,radegs_room_DSCF4771.png,SSIM,0.9580205082893372,0.9426906108856201,0.015329897403717041
radegs,mp360,room,radegs_room_DSCF4779.png,SSIM,0.9509354829788208,0.9270833134651184,0.023852169513702393
radegs,mp360,room,radegs_room_DSCF4787.png,SSIM,0.9483563303947449,0.9327923059463501,0.015564024448394775
radegs,mp360,room,radegs_room_DSCF4795.png,SSIM,0.9626232981681824,0.956303596496582,0.006319701671600342
radegs,mp360,room,radegs_room_DSCF4803.png,SSIM,0.9697452783584595,0.9679702520370483,0.0017750263214111328
radegs,mp360,room,radegs_room_DSCF4811.png,SSIM,0.9686388373374939,0.9524953961372375,0.016143441200256348
radegs,mp360,room,radegs_room_DSCF4819.png,SSIM,0.9551577568054199,0.9362627863883972,0.018894970417022705
radegs,mp360,room,radegs_room_DSCF4827.png,SSIM,0.9553641676902771,0.9431859850883484,0.012178182601928711
radegs,mp360,room,radegs_room_DSCF4835.png,SSIM,0.9171484708786011,0.8897480964660645,0.02740037441253662
radegs,mp360,room,radegs_room_DSCF4843.png,SSIM,0.9630703330039978,0.9594535827636719,0.0036167502403259277
radegs,mp360,room,radegs_room_DSCF4851.png,SSIM,0.9321660995483398,0.9197032451629639,0.012462854385375977
radegs,mp360,room,radegs_room_DSCF4859.png,SSIM,0.9453642964363098,0.9090345501899719,0.03632974624633789
radegs,mp360,room,radegs_room_DSCF4867.png,SSIM,0.964548647403717,0.9538744688034058,0.01067417860031128
radegs,mp360,room,radegs_room_DSCF4875.png,SSIM,0.9089361429214478,0.7973127961158752,0.11162334680557251
radegs,mp360,room,radegs_room_DSCF4883.png,SSIM,0.947927713394165,0.9047933220863342,0.04313439130783081
radegs,mp360,room,radegs_room_DSCF4891.png,SSIM,0.9362252950668335,0.9024879932403564,0.03373730182647705
radegs,mp360,room,radegs_room_DSCF4899.png,SSIM,0.941202700138092,0.9155846238136292,0.02561807632446289
radegs,mp360,room,radegs_room_DSCF4907.png,SSIM,0.9257797002792358,0.8988450169563293,0.026934683322906494
radegs,mp360,room,radegs_room_DSCF4915.png,SSIM,0.9099565148353577,0.8883586525917053,0.021597862243652344
radegs,mp360,room,radegs_room_DSCF4923.png,SSIM,0.9345777630805969,0.9216934442520142,0.012884318828582764
radegs,mp360,room,radegs_room_DSCF4931.png,SSIM,0.9405927658081055,0.9190350770950317,0.02155768871307373
radegs,mp360,room,radegs_room_DSCF4939.png,SSIM,0.8371359705924988,0.41374471783638,0.4233912527561188
radegs,mp360,room,radegs_room_DSCF4947.png,SSIM,0.9256488680839539,0.8310433030128479,0.09460556507110596
radegs,mp360,room,radegs_room_DSCF4955.png,SSIM,0.8998340964317322,0.7137628793716431,0.1860712170600891
radegs,mp360,room,radegs_room_DSCF4963.png,SSIM,0.9620081186294556,0.8975244760513306,0.064483642578125
radegs,mp360,room,radegs_room_DSCF4971.png,SSIM,0.9399362802505493,0.8898647427558899,0.050071537494659424
radegs,mp360,room,radegs_room_DSCF4667.png,LPIPS,0.07719536870718002,0.054753996431827545,-0.022441372275352478
radegs,mp360,room,radegs_room_DSCF4675.png,LPIPS,0.06599884480237961,0.06298146396875381,-0.0030173808336257935
radegs,mp360,room,radegs_room_DSCF4683.png,LPIPS,0.058871544897556305,0.028505053371191025,-0.03036649152636528
radegs,mp360,room,radegs_room_DSCF4691.png,LPIPS,0.06888477504253387,0.02645500749349594,-0.04242976754903793
radegs,mp360,room,radegs_room_DSCF4699.png,LPIPS,0.05177079886198044,0.04095349460840225,-0.010817304253578186
radegs,mp360,room,radegs_room_DSCF4707.png,LPIPS,0.07865960150957108,0.07068247348070145,-0.007977128028869629
radegs,mp360,room,radegs_room_DSCF4715.png,LPIPS,0.0692606270313263,0.04886261746287346,-0.020398009568452835
radegs,mp360,room,radegs_room_DSCF4723.png,LPIPS,0.054810501635074615,0.03180364891886711,-0.023006852716207504
radegs,mp360,room,radegs_room_DSCF4731.png,LPIPS,0.08044552803039551,0.06224829703569412,-0.018197230994701385
radegs,mp360,room,radegs_room_DSCF4739.png,LPIPS,0.04905037581920624,0.02818955108523369,-0.02086082473397255
radegs,mp360,room,radegs_room_DSCF4747.png,LPIPS,0.06777885556221008,0.03075205534696579,-0.03702680021524429
